number,title,state,html_url,user,labels,assignee,comments,created_at,updated_at,closed_at,milestone,is_pull_request,body
2695,Tracking Issue: Improving editing support for vector meshes,open,https://github.com/GraphiteEditor/Graphite/issues/2695,4adex,,4adex,0,2025-06-06T07:01:09Z,2025-06-06T11:29:02Z,,,No,"This issue tracks existing bugs related to the Pen Tool and Path Tool when working with vector meshes, especially in scenarios where an anchor point is connected to more than two segments. Many existing features assume that anchors are only shared by at most two segments, which breaks certain behaviours when this assumption is violated.  - [ ] Pressing C while dragging a handle from an anchor point does not work well when more than two segments are connected to the corresponding anchor. (For both path tool and pen tool). - [ ] Alt + drag while a handle is selected makes the other handle “colinear and equidistant”, this behaviour needs to be configured keeping multiple handles in mind. - [ ] Tab press while dragging an handle swaps to other handle (this should only happen if two handles are in opposite of one another and with G1 continuity enabled) - [ ] Currently deleting an anchor adds a segment which connects the path but without the anchor point. This should not happen if the anchor is connected to more than two segments. - [ ] If a new segment is started from an intermediate anchor (an anchor which is connected to exactly two segments), the corresponding handle at start has G1 continuity enabled, which leads to unwanted handle movements in other segments."
2694,Wrong transform on shapes used in a boolean operation when coming from folders with different transforms,open,https://github.com/GraphiteEditor/Graphite/issues/2694,Keavon,,,0,2025-06-06T04:25:33Z,2025-06-06T04:25:33Z,,,No,https://github.com/user-attachments/assets/c7ad550f-0284-4a5c-9317-93f6b9cc7428
2690,GPU invert node,open,https://github.com/GraphiteEditor/Graphite/pull/2690,Firestar99,,,2,2025-06-05T14:07:21Z,2025-06-28T13:25:59Z,,,Sí,"![image](https://github.com/user-attachments/assets/ce996a78-6ca2-4b05-8cd9-4f5714d944d3)    Code below shows how much I had to change the gpu invert node. Most of the changes are due to not wanting to depend on `gcore`, as it currently doesn't compile for `no_std`. I think we could probably get away without changing it at all.  https://github.com/GraphiteEditor/Graphite/blob/bf2673428ae3260e4b55204bc930ab01ed8591d3/node-graph/gcore-shader/src/gpu_invert.rs#L4-L23    The rust-gpu shader calling it:  https://github.com/GraphiteEditor/Graphite/blob/bf2673428ae3260e4b55204bc930ab01ed8591d3/node-graph/gcore-shader/src/gpu_invert.rs#L33-L38  "
2688,Support correctly shifting a dragged layer into an empty layer that has a Transform node,open,https://github.com/GraphiteEditor/Graphite/issues/2688,Keavon,Paper Cut,,0,2025-06-05T01:20:47Z,2025-06-05T03:57:32Z,,,No,"Before #2689, which removed the dummy blank VectorData table row, we used to be able to drag an object layer into a layer with a Transform node, and it would previously counteract the Transform node's offset to prevent a shift. Now, in this particular case, it doesn't offset it.  https://github.com/user-attachments/assets/2d6d9f94-440a-44a2-988a-83ed23fa18b8"
2687,Using the path edit tool on one of the corners of a raster breaks the graph,open,https://github.com/GraphiteEditor/Graphite/issues/2687,redweasel,"Good First Issue,Paper Cut",,0,2025-06-04T23:18:39Z,2025-06-04T23:19:54Z,,,No,"To reproduce:  - Paste a raster image - Select the path tool - Click and drag on the image (can often happen accidentally) - Observe that the node graph has an error.  This is a bug, since the tooling should avoid breaking the graph as part of #2214"
2686,Line Tool doesn't reflect endpoint changes made by Path Tool,open,https://github.com/GraphiteEditor/Graphite/issues/2686,0SlowPoke0,,,0,2025-06-04T11:35:30Z,2025-06-04T11:35:30Z,,,No,"If we create a line using the Line Tool and then move one of its endpoints using the Path Tool, switching back to the Line Tool still shows the original line (before the endpoint was moved).  https://github.com/user-attachments/assets/5ddd2afb-e81c-491b-b6b4-0d6a6de66e52"
2685,Move the math expression parser from Pest to Chumsky and add more features,open,https://github.com/GraphiteEditor/Graphite/pull/2685,urisinger,,,1,2025-06-03T15:00:29Z,2025-06-29T12:46:35Z,,,Sí,"Part of #2026    Switches to the chumsky parser for performance, remove Unit support until #586 is resolved.    Improves parser performance by about 40%, while also reducing compile times and improving readability."
2681,Refactor the 'Bevel' and 'Area' nodes to use Kurbo instead of Bezier-rs,open,https://github.com/GraphiteEditor/Graphite/pull/2681,indierusty,,,0,2025-05-31T09:09:22Z,2025-06-28T13:25:58Z,,,Sí,Part of #2635  
2678,Fix #[range] to act as a soft min/max,open,https://github.com/GraphiteEditor/Graphite/pull/2678,mTvare6,,,2,2025-05-28T21:38:02Z,2025-07-01T02:32:29Z,,,Sí,Follow up to #2464  
2674,Spacing type radio button for repeat and circular repeat node,open,https://github.com/GraphiteEditor/Graphite/pull/2674,Ripper53,,,5,2025-05-26T16:42:13Z,2025-06-28T13:25:58Z,,,Sí,"<!-- Please reference any relevant issue number below, optionally with a ""Closes""/""Resolves""/""Fixes"" prefix -->    Closes #2551    1. Added `Spacing` radio parameter to `Repeat` node, containing `Span`, `Envelope`, `Pitch`, and `Gap` options for spacing. See issue for how they must be spaced.  2. Added `Angle Pitch` float parameter and `Spacing` radio parameter for `Circular Repeat` node. The `Span` option uses the calculations which already existed, the `Pitch` option rotates the next instance around the radius of the imaginary circle according to the `Angle Pitch` parameter and places the shape there.  3. Added a `unit` macro attribute. Given `string` parameter is displayed as a unit type for the parameter.  4. Added a `step` macro attribute. Given integer parameter is used as the step value for the parameter (ex. the arrow buttons on a number input increment/decrement by `step` amount).  5. Added a `display_decimal_places` macro attribute. Given positive integer parameter is used to know how many decimal places to display for the number input if they are not 0.    Usage for macros:  ```rust  #[unit("" px"")]  #[step(2.)]  #[display_decimal_places(1)]  num: f64  ```"
2670,Port to linesweeper,open,https://github.com/GraphiteEditor/Graphite/pull/2670,jneem,,,7,2025-05-25T10:59:14Z,2025-06-15T09:12:34Z,,,Sí,"<!-- Please reference any relevant issue number below, optionally with a ""Closes""/""Resolves""/""Fixes"" prefix -->    @Keavon   "
2669,Fix the Draw Canvas internal node and make it run automatically,open,https://github.com/GraphiteEditor/Graphite/issues/2669,Keavon,"Performance,Graphene",Firestar99,1,2025-05-25T06:06:40Z,2025-06-07T20:58:24Z,,,No,"Also investigate why, even when rendering Vello, we don't have fast raster drawing like we used to.  ---  The general idea behind the Draw Canvas node is this: right now, we render to an SVG string that gets stuffed into the DOM. SVG has a `<foreignObject><foreignObject>` tag that lets you stuff HTML into SVG. The Draw Canvas node, I believe, tells our SVG renderer (string generator) to instead create a `<foreignObject><canvas /><foreignObject>` so we have a canvas to draw to, instead of producing a `<image src=""..."" />` with a base64 PNG (which is super slow because of compressed PNG encoding, base64 encoding, transfer to DOM, insertion into DOM, and decoding and rendering by the browser). In some way I'm not familiar with, this node also runs the necessary JS to target and draw to that `<canvas />` element.  This node also had to be inserted manually, back when it worked. We need this to be done automatically so the user doesn't have to think about it. But only when rendering to the viewport, not when rendering to produce an SVG for export as a file. That, specifically, is controlled by the `RenderParams` struct's `for_export` field: <https://github.com/GraphiteEditor/Graphite/blob/master/node-graph/gcore/src/graphic_element/renderer.rs#L228>  I'm still of the opinion that perhaps the renderer should be in charge of generating and writing to the `<canvas />` instead of that being the responsibility of the Render Canvas node, though. But @TrueDoctor seemed to strongly prefer this route, despite it requiring a lot of infrastructure that we have so far lacked. I'd still encourage us to explore the option of simply making this a part of the renderer, though."
2664,Add fill tool support on strokes,open,https://github.com/GraphiteEditor/Graphite/pull/2664,seam0s-dev,,,8,2025-05-22T18:26:06Z,2025-07-01T17:34:09Z,,,Sí,This PR adds support for fill on strokes while using the fill tool as requested in #2615.
2659,Add basic thumbnail extraction to Rawkit,open,https://github.com/GraphiteEditor/Graphite/pull/2659,geom3trik,,,1,2025-05-20T17:38:42Z,2025-06-28T13:25:58Z,,,Sí,
2651,Deleting (dissolving) a point should scale its adjacent handles to minimize curvature change,open,https://github.com/GraphiteEditor/Graphite/issues/2651,Keavon,"Good First Issue,Paper Cut",4adex,4,2025-05-18T08:41:11Z,2025-06-25T07:54:49Z,,,No,"Currently, using <kbd>Delete</kbd> to dissolve a selected point causes it to change shape:  ![Image](https://github.com/user-attachments/assets/02aa914d-dda7-4480-aa48-070ce7e81717)  The default deletion mode for dissolving a point should aim to rescale the adjacent handles to best approximate the original curvature. See the algorithm described at https://math.stackexchange.com/a/879213/94039 which will hopefully work decently even in cases where an approximation of the original is required."
2647,Lasso/box selection switching and usage over existing layers,open,https://github.com/GraphiteEditor/Graphite/issues/2647,Keavon,"Good First Issue,Paper Cut",,2,2025-05-16T04:59:35Z,2025-06-30T00:57:21Z,,,No,"We want to update dragging and selection such that: - Ctrl+drag's lasso selection, upon releasing Ctrl, switches to a regular box selection, and back to lasso by holding Ctrl again. It draws a straight line between the cursor position last time the lasso was removed and when it's now restored, allowing the user to also use this as a technique for drawing straight line sections of the lasso, but also just to decide to use box selection instead of lasso at any time. - Ctrl+dragging an *object* currently drags its layer(s) but we want to make it instead always lasso select. This lets the user perform a lasso selection over an existing layer, or a box selection but releasing Ctrl as in the previous bullet point. - Lasso selection has a bug that should be fixed: aborting the lasso selection (RMB or Esc) then creating a new lasso selection ends up erroneously extending the previously drawn lasso path because abort fails to clear the lasso data (which also wastes memory!). (#2792)"
