number,title,state,html_url,user,labels,assignee,comments,created_at,updated_at,closed_at,milestone,is_pull_request,body
2729,Bulk rename `gcore` -> `gstd` in editor,closed,https://github.com/GraphiteEditor/Graphite/pull/2729,Firestar99,,,3,2025-06-17T17:48:24Z,2025-06-20T03:24:50Z,2025-06-19T21:13:42Z,,Sí,"# Requires https://github.com/GraphiteEditor/Graphite/pull/2733    bulk renames, for code changes see https://github.com/GraphiteEditor/Graphite/pull/2729    "
2728,Put all `#[test]` in a `mod tests`,closed,https://github.com/GraphiteEditor/Graphite/pull/2728,Firestar99,,,0,2025-06-17T17:06:49Z,2025-06-20T03:21:51Z,2025-06-18T09:46:01Z,,Sí,bulk refactor
2727,Rename 'Sample Points' node to 'Sample Polyline' and add a parameter spacing based on separation or quantity,closed,https://github.com/GraphiteEditor/Graphite/pull/2727,Moharum1,,,11,2025-06-17T13:42:14Z,2025-06-29T18:52:01Z,2025-06-26T03:14:08Z,,Sí,Closes #2720  
2726,"Fix editor crash when anchor sliding, followup to #2682",closed,https://github.com/GraphiteEditor/Graphite/pull/2726,4adex,,,0,2025-06-17T11:26:55Z,2025-06-18T08:36:46Z,2025-06-18T08:36:32Z,,Sí,https://github.com/GraphiteEditor/Graphite/pull/2682#issuecomment-2972130605    Partly closes #2715    This wasn't resolved in the merge.  I also encountered same issue in the editor while using path tool.  
2724,"Make `gcore` a std library and remove `std`, `alloc`, and more unused features",closed,https://github.com/GraphiteEditor/Graphite/pull/2724,Firestar99,,,0,2025-06-16T15:20:44Z,2025-06-20T03:25:21Z,2025-06-19T22:12:30Z,,Sí,"# Requires https://github.com/GraphiteEditor/Graphite/pull/2729    This PR contains the code changes, for bulk renames see https://github.com/GraphiteEditor/Graphite/pull/2735    Features removed:  * `std`, `alloc` to make it std-only    * `std` depends on `reflections`, `spectra`, `rustybuzz`, `image` and `ctor`    * `alloc` depends on `dyn-any` and `bezier_rs`  * `gpu` was for rust-gpu compiling  * `log`, `rand_chacha` and `kurbo` are required for it to even compile"
2723,Remove unused dependencies from the Cargo.toml files via `cargo shear`,closed,https://github.com/GraphiteEditor/Graphite/pull/2723,Firestar99,,,4,2025-06-16T15:19:40Z,2025-06-20T03:23:19Z,2025-06-18T12:13:24Z,,Sí,# Requires https://github.com/GraphiteEditor/Graphite/pull/2722    > Detect and remove unused dependencies from Cargo.toml in Rust projects.    https://github.com/boshen/cargo-shear
2722,Bulk remove old code for legacy GPU node implementations,closed,https://github.com/GraphiteEditor/Graphite/pull/2722,Firestar99,,,1,2025-06-16T11:39:17Z,2025-06-18T11:43:11Z,2025-06-18T11:43:10Z,,Sí,    bulk refactor  
2721,Add `devEngines` parameter to package.json,closed,https://github.com/GraphiteEditor/Graphite/pull/2721,sm17p,,,2,2025-06-16T01:25:52Z,2025-06-18T02:53:39Z,2025-06-18T02:53:38Z,,Sí,"## Description  The `devEngines` field is now supported by npm and corepack.    The goal is to streamline dev and CI/CD in accordance to https://github.com/openjs-foundation/package-metadata-interoperability-collab-space/pull/27    <hr />    <!-- Please reference any relevant issue number below, optionally with a ""Closes""/""Resolves""/""Fixes"" prefix -->    ### Open to discussion  Maybe, once the below mentioned issues and PRs are resolved the project can migrate away from `.nvmrc`     Version Manager & CI/CD `devEngines` acceptance tracking:  1. NVM - https://github.com/nvm-sh/nvm/issues/3595  2. FNM - https://github.com/Schniz/fnm/pull/1433/  3. Volta - https://github.com/volta-cli/volta/issues/2050  4. Github Action Node - https://github.com/actions/setup-node/pull/1283       "
2720,Sample Points should have option to sample by count (like in blender),closed,https://github.com/GraphiteEditor/Graphite/issues/2720,A-Walrus,"Good First Issue,Graphics",Moharum1,2,2025-06-15T17:24:14Z,2025-07-02T02:44:54Z,2025-06-26T03:14:09Z,Milestone 49,No,Currently can only set desired distance between points.
2719,Improve node creation menu and categorization,closed,https://github.com/GraphiteEditor/Graphite/pull/2719,Ezbaze,,,3,2025-06-15T17:23:44Z,2025-06-24T03:25:31Z,2025-06-24T01:51:16Z,,Sí,- Fix the clickability area of categories in the node editor context menu to close #2718  - Node editor context menu nodes category swaps:    1. Circular Repeat: Vector → Instancing    2. Copy to Points: Vector → Instancing    3. Repeat: Vector → Instancing    4. Switch: Text → Math: Logic  - ~~Organize code for certain nodes across files to reflect their new categories~~    Also resolves https://discordapp.com/channels/731730685944922173/881073965047636018/1383884104566706217 and https://discordapp.com/channels/731730685944922173/881073965047636018/1384323535316713542  
2718,Category text label isn't clickable in the Node Graph editor context menu,closed,https://github.com/GraphiteEditor/Graphite/issues/2718,Ezbaze,Paper Cut,Ezbaze,0,2025-06-15T17:16:01Z,2025-07-02T02:44:56Z,2025-06-24T01:51:17Z,Milestone 49,No,See title
2714,Fix Sample Points node to avoid duplicating endpoints instead of closing its sampled paths,closed,https://github.com/GraphiteEditor/Graphite/pull/2714,Ezbaze,,,3,2025-06-13T23:32:21Z,2025-06-15T17:08:30Z,2025-06-14T21:22:44Z,,Sí,Closes #2713
2713,`Sample Points` Node: Sampled path not closed and duplicate endpoint,closed,https://github.com/GraphiteEditor/Graphite/issues/2713,Ezbaze,Graphics,Ezbaze,0,2025-06-13T23:19:01Z,2025-07-02T02:44:55Z,2025-06-14T21:22:44Z,Milestone 49,No,"**What happened?** * When sampling a closed Bezier path, the resulting `BezPath` remains open. * In adaptive mode on closed paths, the first point is duplicated at the end.  **Steps to reproduce** 1. Use the Sample Points node on a closed shape (e.g. square or circle). 2. Enable adaptive spacing. 3. Observe that:    * The sampled path doesn’t include a `ClosePath`, so it’s rendered open.    * There is a duplicate vertex at the start/end of the loop.  **Expected behavior** * The sampled path should end with a `ClosePath` if the source was closed. * No duplicate point should be emitted at the final sample. "
2712,Add segment editing mode to the Path tool,closed,https://github.com/GraphiteEditor/Graphite/pull/2712,4adex,,,3,2025-06-13T09:27:45Z,2025-07-01T08:31:41Z,2025-06-30T06:19:54Z,,Sí,Closes #696. Resolves part 1 of #2716.
2710,Fix undo bug returning to drawing a Pen tool rubber-band curve on prior parts of a previously drawn shape,closed,https://github.com/GraphiteEditor/Graphite/pull/2710,Tumypmyp,,,6,2025-06-12T11:41:24Z,2025-06-15T01:31:23Z,2025-06-15T01:31:23Z,,Sí,"<!-- Please reference any relevant issue number below, optionally with a ""Closes""/""Resolves""/""Fixes"" prefix -->    Resolves https://discord.com/channels/731730685944922173/881073965047636018/1380867584626393210    Closing pen path cleans the `latest_points` buffer."
2709,[Crash Report] Crash on double export,closed,https://github.com/GraphiteEditor/Graphite/issues/2709,alyashour,Crash,,2,2025-06-11T20:46:03Z,2025-06-13T20:28:25Z,2025-06-13T20:28:24Z,,No,"**Describe the Crash** When editing two images then exporting one, switching tabs, and exporting the other the app crashes.  **Steps To Reproduce** Describe precisely how the crash occurred, step by step, starting with a new editor window. 1. Open the Graphite editor at https://editor.graphite.rs 2. Create two images 3. Export the first 4. Switch tabs and export the other  **Additional Details** Provide any further information or context that you think would be helpful in fixing the issue. Screenshots or video can be linked or attached to this issue.  Both images were spline tool images 100x100px.  **Browser and OS** Firefox 140, Mac  **Stack Trace** Copied from the crash dialog in the Graphite editor:  ``` panicked at editor/src/messages/dialog/export_dialog/export_dialog_message_handler.rs:119:98: called `Option::unwrap()` on a `None` value  Fp/<@https://editor.graphite.rs/assets/index-DCQHZjFB.js:943:1179 g@https://editor.graphite.rs/assets/index-DCQHZjFB.js:929:64931 handleJsMessage@https://editor.graphite.rs/assets/index-DCQHZjFB.js:929:65079 vp/e<@https://editor.graphite.rs/assets/index-DCQHZjFB.js:929:65472 j2/o.wbg.__wbg_call_833bed5770ea2041/<@https://editor.graphite.rs/assets/index-DCQHZjFB.js:929:12695 vt@https://editor.graphite.rs/assets/index-DCQHZjFB.js:928:6130 j2/o.wbg.__wbg_call_833bed5770ea2041@https://editor.graphite.rs/assets/index-DCQHZjFB.js:929:12665 graphite_wasm.wasm._ZN13graphite_wasm10editor_api12EditorHandle27send_frontend_message_to_js17h0668831c386ddb67E@https://editor.graphite.rs/assets/graphite_wasm_bg-9GuQ_qVQ.wasm:wasm-function[3750]:0x8b52d3 graphite_wasm.wasm._ZN4core3ops8function2Fn4call17h7e50954c4596dc1dE@https://editor.graphite.rs/assets/graphite_wasm_bg-9GuQ_qVQ.wasm:wasm-function[14332]:0xba9680 graphite_wasm.wasm._ZN3std9panicking20rust_panic_with_hook17h1f8226e239ffaa71E@https://editor.graphite.rs/assets/graphite_wasm_bg-9GuQ_qVQ.wasm:wasm-function[7604]:0xa908ae graphite_wasm.wasm._ZN4core9panicking9panic_fmt17hb6c28595a1feee80E@https://editor.graphite.rs/assets/graphite_wasm_bg-9GuQ_qVQ.wasm:wasm-function[11844]:0xb7e034 graphite_wasm.wasm._ZN4core9panicking5panic17h6d53c7d07dcdab1eE@https://editor.graphite.rs/assets/graphite_wasm_bg-9GuQ_qVQ.wasm:wasm-function[11339]:0xb75d73 graphite_wasm.wasm._ZN4core6option13unwrap_failed17h1b26bbcca9c2733dE@https://editor.graphite.rs/assets/graphite_wasm_bg-9GuQ_qVQ.wasm:wasm-function[13875]:0xb97fac graphite_wasm.wasm._ZN15graphite_editor8messages6layout13utility_types13layout_widget18DialogLayoutHolder23send_dialog_to_frontend17hf94ee7f0b3ed1fe2E@https://editor.graphite.rs/assets/graphite_wasm_bg-9GuQ_qVQ.wasm:wasm-function[2726]:0x7e4848 graphite_wasm.wasm._ZN298_$LT$graphite_editor..messages..dialog..dialog_message_handler..DialogMessageHandler$u20$as$u20$graphite_editor..utility_traits..MessageHandler$LT$graphite_editor..messages..dialog..dialog_message..DialogMessage$C$graphite_editor..messages..dialog..dialog_message_handler..DialogMessageData$GT$$GT$15process_message17hd479b4b4df594b9bE@https://editor.graphite.rs/assets/graphite_wasm_bg-9GuQ_qVQ.wasm:wasm-function[719]:0x3ca112 graphite_wasm.wasm._ZN15graphite_editor10dispatcher10Dispatcher14handle_message17hef80e4234270813cE@https://editor.graphite.rs/assets/graphite_wasm_bg-9GuQ_qVQ.wasm:wasm-function[435]:0x25301c graphite_wasm.wasm._ZN13graphite_wasm10editor_api12EditorHandle8dispatch17hfd01dc31199e82deE@https://editor.graphite.rs/assets/graphite_wasm_bg-9GuQ_qVQ.wasm:wasm-function[4397]:0x9406cc graphite_wasm.wasm.editorhandle_onKeyDown@https://editor.graphite.rs/assets/graphite_wasm_bg-9GuQ_qVQ.wasm:wasm-function[7841]:0xa9ec1a onKeyDown@https://editor.graphite.rs/assets/index-DCQHZjFB.js:929:6177 g@https://editor.graphite.rs/assets/index-DCQHZjFB.js:932:2354 ```"
2706,"Add the `unit`, `display_decimal_places`, and `step` parameter widget macro attributes",closed,https://github.com/GraphiteEditor/Graphite/pull/2706,Ripper53,,,0,2025-06-11T02:15:58Z,2025-06-15T00:29:06Z,2025-06-15T00:29:06Z,,Sí,"<!-- Please reference any relevant issue number below, optionally with a ""Closes""/""Resolves""/""Fixes"" prefix -->  - `unit` macro for a unit suffix, eg. ""°"" or "" px""  - `display_decimal_places` to show certain amount of decimal places for float numbers (default 2)  - `step` for little arrows on each end of a number input to increment and decrement based on the step value (default 1.)    Example Usage  --  Code:  ```rust  #[unit("" MEOW"")]  #[display_decimal_places(4)]  #[step(2.)]  meow_num: f64  ```  Expected result shown in image after adjusting value to `2.51231237`:  ![image](https://github.com/user-attachments/assets/b281ef58-a386-4765-a7ac-7bd66cfc0eaa)    ---    Macros are not being used anywhere except in the `copy_to_points` function inside of `vector_nodes.rs`, however, these were already being used before and I believe they were not doing anything because a `unit` macro did not exist. The `Multiplier` field already added a unit suffix of ""x"" so the `unit` macro does not provide any utility, though, I have left it unchanged.    The way I tested to make sure these macros work:  1. Add a `f64` field to the `repeat` function in `vector_nodes.rs` with the new macros  3. Compile code and in Graphite, add a `Repeat` node to a shape  4. See if the new field within the `Repeat` node changes depending on the parameters of the new macros  "
2704,Introduce text alignment,closed,https://github.com/GraphiteEditor/Graphite/pull/2704,HWienhold,,,3,2025-06-09T11:16:22Z,2025-06-23T15:31:09Z,2025-06-23T15:31:09Z,,Sí,will not solve #2351 - but maybe its a start  
2703,Improve the click targets for the skew triangles of the transform cage,closed,https://github.com/GraphiteEditor/Graphite/pull/2703,mTvare6,,,0,2025-06-09T03:39:24Z,2025-06-09T03:54:40Z,2025-06-09T03:54:40Z,,Sí,![image](https://github.com/user-attachments/assets/98cf27cf-7027-4cb6-ad96-b063a94eb9b7)    Fixes the request from https://discord.com/channels/@me/1346762038063398924/1380854321641685083 (DMs with @Keavon)
2702,Fix grid overlay values getting wiped when switching between isometric/rectangular and back,closed,https://github.com/GraphiteEditor/Graphite/pull/2702,mTvare6,,,0,2025-06-08T22:51:19Z,2025-06-09T00:11:42Z,2025-06-09T00:11:41Z,,Sí,Fixes https://discord.com/channels/731730685944922173/881073965047636018/1360813352376598598
2701,Refactor the 'Spline' node to use Kurbo instead of Bezier-rs,closed,https://github.com/GraphiteEditor/Graphite/pull/2701,indierusty,,,2,2025-06-08T09:45:43Z,2025-06-09T07:23:47Z,2025-06-09T07:23:47Z,,Sí,Part of #2635 
2700,Temporarily fix the Pen/Freehand/Spline tools by making vector modify apply to row 1 only,closed,https://github.com/GraphiteEditor/Graphite/pull/2700,0HyperCube,,,0,2025-06-07T11:53:18Z,2025-06-07T20:45:15Z,2025-06-07T15:11:34Z,,Sí,Previously the pen/freehand/spline tools were broken because the path tool did nothing when it received an empty input. This is now fixed.
2699,Instance tables refactor part 8: Output the type of the input data with the Mirror node as well,closed,https://github.com/GraphiteEditor/Graphite/pull/2699,0HyperCube,,,0,2025-06-07T11:34:43Z,2025-06-07T22:12:33Z,2025-06-07T22:12:32Z,,Sí,Partly closes #1834.    The mirror node now outputs `Instances<VectorData>` when input `Instances<VectorData>`. Previously it output `Instances<GraphicElement>`    The advantage being of course that the colour is slightly different:  ![greenish](https://github.com/user-attachments/assets/383d5a49-af5a-418f-8127-6562a5d2dbb2)  ![bluish](https://github.com/user-attachments/assets/004f73b1-15a6-4ddd-80a1-e0e5ed5293d2)  
